DATE	DJCA
1974-05-30	242.91
1974-05-31	242.63
1974-06-03	248.28
1974-06-04	251.12
1974-06-05	252.27
1974-06-06	256.40
1974-06-07	258.87
1974-06-10	260.61
1974-06-11	258.56
1974-06-12	256.79
1974-06-13	257.79
1974-06-14	254.91
1974-06-17	251.67
1974-06-18	250.36
1974-06-19	248.97
1974-06-20	247.06
1974-06-21	244.90
1974-06-24	245.12
1974-06-25	248.40
1974-06-26	245.16
1974-06-27	241.57
1974-06-28	241.12
1974-07-01	241.96
1974-07-02	237.42
1974-07-03	237.63
1974-07-05	237.53
1974-07-08	231.09
1974-07-09	231.46
1974-07-10	228.03
1974-07-11	227.13
1974-07-12	235.27
1974-07-15	236.10
1974-07-16	233.78
1974-07-17	236.15
1974-07-18	238.08
1974-07-19	238.49
1974-07-22	238.72
1974-07-23	241.64
1974-07-24	244.11
1974-07-25	242.34
1974-07-26	239.31
1974-07-29	235.35
1974-07-30	233.38
1974-07-31	231.26
1974-08-01	230.02
1974-08-02	229.95
1974-08-05	231.61
1974-08-06	235.16
1974-08-07	241.25
1974-08-08	238.57
1974-08-09	236.89
1974-08-12	234.30
1974-08-13	231.03
1974-08-14	226.30
1974-08-15	225.44
1974-08-16	223.60
1974-08-19	220.60
1974-08-20	221.68
1974-08-21	217.86
1974-08-22	215.65
1974-08-23	210.60
1974-08-26	210.54
1974-08-27	206.11
1974-08-28	204.39
1974-08-29	200.66
1974-08-30	206.71
1974-09-03	202.90
1974-09-04	198.23
1974-09-05	203.74
1974-09-06	206.53
1974-09-09	202.13
1974-09-10	201.05
1974-09-11	199.96
1974-09-12	195.32
1974-09-13	190.73
1974-09-16	193.84
1974-09-17	197.40
1974-09-18	198.10
1974-09-19	204.74
1974-09-20	205.28
1974-09-23	204.13
1974-09-24	201.05
1974-09-25	200.82
1974-09-26	197.31
1974-09-27	193.45
1974-09-30	189.08
1974-10-01	187.83
1974-10-02	187.97
1974-10-03	184.24
1974-10-04	184.64
1974-10-07	191.86
1974-10-08	191.51
1974-10-09	200.31
1974-10-10	205.70
1974-10-11	209.35
1974-10-14	213.77
1974-10-15	209.50
1974-10-16	205.29
1974-10-17	207.93
1974-10-18	209.66
1974-10-21	213.16
1974-10-22	211.75
1974-10-23	206.63
1974-10-24	203.40
1974-10-25	203.83
1974-10-28	203.09
1974-10-29	209.21
1974-10-30	213.67
1974-10-31	212.11
1974-11-01	212.56
1974-11-04	210.12
1974-11-05	214.69
1974-11-06	213.77
1974-11-07	215.89
1974-11-08	214.60
1974-11-11	215.73
1974-11-12	211.68
1974-11-13	211.28
1974-11-14	211.50
1974-11-15	208.86
1974-11-18	201.98
1974-11-19	198.59
1974-11-20	197.21
1974-11-21	197.47
1974-11-22	199.77
1974-11-25	198.72
1974-11-26	200.35
1974-11-27	201.02
1974-11-29	201.35
1974-12-02	197.31
1974-12-03	194.91
1974-12-04	195.86
1974-12-05	192.41
1974-12-06	189.45
1974-12-09	189.75
1974-12-10	193.97
1974-12-11	194.89
1974-12-12	194.77
1974-12-13	193.37
1974-12-16	191.59
1974-12-17	194.64
1974-12-18	196.08
1974-12-19	196.37
1974-12-20	194.42
1974-12-23	191.98
1974-12-24	194.26
1974-12-26	195.83
1974-12-27	195.13
1974-12-30	195.54
1974-12-31	199.74
1975-01-02	205.32
1975-01-03	207.01
1975-01-06	209.01
1975-01-07	209.69
1975-01-08	207.35
1975-01-09	211.12
1975-01-10	215.50
1975-01-13	214.34
1975-01-14	212.62
1975-01-15	214.34
1975-01-16	215.97
1975-01-17	213.18
1975-01-20	213.10
1975-01-21	211.72
1975-01-22	213.86
1975-01-23	214.65
1975-01-24	217.47
1975-01-27	224.51
1975-01-28	225.22
1975-01-29	228.39
1975-01-30	224.98
1975-01-31	227.39
1975-02-03	229.45
1975-02-04	227.75
1975-02-05	230.29
1975-02-06	229.44
1975-02-07	228.95
1975-02-10	228.12
1975-02-11	227.81
1975-02-12	230.07
1975-02-13	232.99
1975-02-14	234.37
1975-02-18	233.53
1975-02-19	234.65
1975-02-20	236.86
1975-02-21	237.91
1975-02-24	234.56
1975-02-25	229.19
1975-02-26	231.65
1975-02-27	232.51
1975-02-28	235.14
1975-03-03	239.09
1975-03-04	240.63
1975-03-05	238.34
1975-03-06	240.69
1975-03-07	242.44
1975-03-10	243.62
1975-03-11	242.06
1975-03-12	240.23
1975-03-13	240.20
1975-03-14	242.49
1975-03-17	245.45
1975-03-18	243.36
1975-03-19	240.89
1975-03-20	238.87
1975-03-21	238.28
1975-03-24	232.98
1975-03-25	233.95
1975-03-26	238.96
1975-03-27	240.76
1975-03-31	240.24
1975-04-01	237.81
1975-04-02	237.94
1975-04-03	235.96
1975-04-04	234.44
1975-04-07	232.57
1975-04-08	234.00
1975-04-09	238.62
1975-04-10	241.96
1975-04-11	243.36
1975-04-14	247.18
1975-04-15	249.14
1975-04-16	250.06
1975-04-17	251.55
1975-04-18	248.95
1975-04-21	250.96
1975-04-22	249.87
1975-04-23	246.47
1975-04-24	246.77
1975-04-25	248.91
1975-04-28	248.52
1975-04-29	246.34
1975-04-30	250.94
1975-05-01	252.66
1975-05-02	256.57
1975-05-05	258.93
1975-05-06	254.00
1975-05-07	254.27
1975-05-08	255.40
1975-05-09	258.35
1975-05-12	257.93
1975-05-13	258.86
1975-05-14	260.95
1975-05-15	258.00
1975-05-16	254.99
1975-05-19	255.31
1975-05-20	253.38
1975-05-21	250.10
1975-05-22	250.34
1975-05-23	253.16
1975-05-27	251.85
1975-05-28	249.65
1975-05-29	249.84
1975-05-30	254.41
1975-06-02	257.96
1975-06-03	258.58
1975-06-04	257.72
1975-06-05	257.97
1975-06-06	258.15
1975-06-09	255.90
1975-06-10	253.78
1975-06-11	254.22
1975-06-12	252.73
1975-06-13	253.78
1975-06-16	255.88
1975-06-17	254.15
1975-06-18	254.04
1975-06-19	259.37
1975-06-20	261.35
1975-06-23	263.62
1975-06-24	264.79
1975-06-25	265.48
1975-06-26	266.06
1975-06-27	266.24
1975-06-30	267.26
1975-07-01	266.92
1975-07-02	264.67
1975-07-03	264.70
1975-07-07	262.07
1975-07-08	261.53
1975-07-09	265.23
1975-07-10	265.57
1975-07-11	265.63
1975-07-14	266.71
1975-07-15	268.20
1975-07-16	265.48
1975-07-17	263.77
1975-07-18	262.77
1975-07-21	261.01
1975-07-22	258.06
1975-07-23	253.99
1975-07-24	253.73
1975-07-25	252.49
1975-07-28	250.68
1975-07-29	249.70
1975-07-30	251.77
1975-07-31	252.01
1975-08-01	250.56
1975-08-04	247.82
1975-08-05	245.67
1975-08-06	246.27
1975-08-07	246.71
1975-08-08	247.09
1975-08-11	248.01
1975-08-12	249.29
1975-08-13	247.33
1975-08-14	246.32
1975-08-15	248.70
1975-08-18	248.48
1975-08-19	244.73
1975-08-20	240.69
1975-08-21	239.86
1975-08-22	242.87
1975-08-25	244.91
1975-08-26	242.29
1975-08-27	243.06
1975-08-28	248.95
1975-08-29	250.90
1975-09-02	247.92
1975-09-03	249.87
1975-09-04	250.65
1975-09-05	249.63
1975-09-08	250.71
1975-09-09	248.20
1975-09-10	245.14
1975-09-11	243.62
1975-09-12	242.96
1975-09-15	241.31
1975-09-16	238.96
1975-09-17	239.96
1975-09-18	244.08
1975-09-19	248.66
1975-09-22	246.80
1975-09-23	246.84
1975-09-24	249.16
1975-09-25	247.82
1975-09-26	248.01
1975-09-29	244.58
1975-09-30	241.57
1975-10-01	239.20
1975-10-02	241.78
1975-10-03	246.59
1975-10-06	248.62
1975-10-07	248.07
1975-10-08	250.55
1975-10-09	250.93
1975-10-10	251.32
1975-10-13	255.05
1975-10-14	255.50
1975-10-15	255.70
1975-10-16	255.72
1975-10-17	254.42
1975-10-20	256.89
1975-10-21	258.58
1975-10-22	258.98
1975-10-23	260.21
1975-10-24	256.68
1975-10-27	256.34
1975-10-28	258.82
1975-10-29	255.63
1975-10-30	256.27
1975-10-31	255.84
1975-11-03	253.70
1975-11-04	255.08
1975-11-05	256.55
1975-11-06	258.03
1975-11-07	257.14
1975-11-10	256.87
1975-11-11	257.60
1975-11-12	261.57
1975-11-13	261.76
1975-11-14	262.13
1975-11-17	263.26
1975-11-18	262.71
1975-11-19	260.21
1975-11-20	258.98
1975-11-21	258.27
1975-11-24	258.90
1975-11-25	260.56
1975-11-26	261.27
1975-11-28	261.82
1975-12-01	260.90
1975-12-02	257.72
1975-12-03	252.71
1975-12-04	253.11
1975-12-05	250.83
1975-12-08	251.04
1975-12-09	251.29
1975-12-10	254.24
1975-12-11	253.97
1975-12-12	253.90
1975-12-15	254.58
1975-12-16	256.49
1975-12-17	257.05
1975-12-18	258.82
1975-12-19	256.93
1975-12-22	255.54
1975-12-23	256.92
1975-12-24	259.59
1975-12-26	261.91
1975-12-29	261.41
1975-12-30	260.70
1975-12-31	261.66
1976-01-02	264.50
1976-01-05	269.87
1976-01-06	273.74
1976-01-07	275.66
1976-01-08	278.49
1976-01-09	279.47
1976-01-12	282.88
1976-01-13	280.44
1976-01-14	285.33
1976-01-15	284.29
1976-01-16	285.89
1976-01-19	290.45
1976-01-20	292.14
1976-01-21	290.77
1976-01-22	290.07
1976-01-23	292.99
1976-01-26	294.37
1976-01-27	293.72
1976-01-28	291.90
1976-01-29	296.20
1976-01-30	297.81
1976-02-02	297.02
1976-02-03	297.54
1976-02-04	299.50
1976-02-05	296.16
1976-02-06	293.16
1976-02-09	294.01
1976-02-10	296.41
1976-02-11	297.73
1976-02-12	296.17
1976-02-13	293.96
1976-02-17	292.88
1976-02-18	295.48
1976-02-19	299.55
1976-02-20	302.29
1976-02-23	301.70
1976-02-24	303.73
1976-02-25	303.67
1976-02-26	299.81
1976-02-27	298.12
1976-03-01	298.44
1976-03-02	300.92
1976-03-03	299.08
1976-03-04	296.79
1976-03-05	297.23
1976-03-08	301.14
1976-03-09	302.83
1976-03-10	303.73
1976-03-11	305.91
1976-03-12	302.11
1976-03-15	298.33
1976-03-16	300.60
1976-03-17	300.85
1976-03-18	299.53
1976-03-19	299.43
1976-03-22	300.06
1976-03-23	303.17
1976-03-24	306.34
1976-03-25	304.94
1976-03-26	305.25
1976-03-29	303.92
1976-03-30	302.22
1976-03-31	304.01
1976-04-01	302.48
1976-04-02	301.97
1976-04-05	305.77
1976-04-06	305.22
1976-04-07	301.28
1976-04-08	298.66
1976-04-09	295.29
1976-04-12	295.29
1976-04-13	298.27
1976-04-14	296.35
1976-04-15	298.90
1976-04-19	301.13
1976-04-20	306.21
1976-04-21	308.10
1976-04-22	307.63
1976-04-23	305.94
1976-04-26	306.44
1976-04-27	304.12
1976-04-28	305.59
1976-04-29	306.31
1976-04-30	305.40
1976-05-03	303.26
1976-05-04	304.46
1976-05-05	302.89
1976-05-06	303.86
1976-05-07	305.85
1976-05-10	309.73
1976-05-11	310.12
1976-05-12	309.77
1976-05-13	308.39
1976-05-14	306.78
1976-05-17	305.15
1976-05-18	305.03
1976-05-19	305.35
1976-05-20	307.57
1976-05-21	305.84
1976-05-24	300.39
1976-05-25	298.91
1976-05-26	298.50
1976-05-27	297.74
1976-05-28	300.30
1976-06-01	300.09
1976-06-02	300.98
1976-06-03	301.13
1976-06-04	298.94
1976-06-07	297.15
1976-06-08	297.33
1976-06-09	296.65
1976-06-10	298.25
1976-06-11	301.93
1976-06-14	305.31
1976-06-15	303.50
1976-06-16	304.58
1976-06-17	308.04
1976-06-18	308.47
1976-06-21	309.89
1976-06-22	307.71
1976-06-23	307.47
1976-06-24	309.53
1976-06-25	309.41
1976-06-28	308.59
1976-06-29	309.66
1976-06-30	310.94
1976-07-01	309.20
1976-07-02	310.67
1976-07-06	308.84
1976-07-07	309.36
1976-07-08	310.02
1976-07-09	313.30
1976-07-12	315.47
1976-07-13	314.72
1976-07-14	315.43
1976-07-15	313.45
1976-07-16	312.08
1976-07-19	311.21
1976-07-20	310.20
1976-07-21	310.64
1976-07-22	310.98
1976-07-23	311.16
1976-07-26	310.88
1976-07-27	308.47
1976-07-28	307.69
1976-07-29	306.83
1976-07-30	308.27
1976-08-02	307.82
1976-08-03	310.39
1976-08-04	311.35
1976-08-05	309.88
1976-08-06	309.87
1976-08-09	309.01
1976-08-10	311.34
1976-08-11	310.02
1976-08-12	310.19
1976-08-13	310.30
1976-08-16	310.77
1976-08-17	312.24
1976-08-18	311.51
1976-08-19	308.29
1976-08-20	305.38
1976-08-23	304.02
1976-08-24	302.09
1976-08-25	304.04
1976-08-26	301.68
1976-08-27	302.77
1976-08-30	304.02
1976-08-31	305.66
1976-09-01	309.03
1976-09-02	308.70
1976-09-03	310.13
1976-09-07	311.86
1976-09-08	311.06
1976-09-09	309.62
1976-09-10	310.14
1976-09-13	308.92
1976-09-14	307.69
1976-09-15	307.89
1976-09-16	310.01
1976-09-17	311.98
1976-09-20	312.30
1976-09-21	317.89
1976-09-22	317.50
1976-09-23	316.22
1976-09-24	315.77
1976-09-27	316.74
1976-09-28	312.53
1976-09-29	310.91
1976-09-30	310.74
1976-10-01	307.99
1976-10-04	307.66
1976-10-05	304.53
1976-10-06	302.55
1976-10-07	304.05
1976-10-08	301.04
1976-10-11	297.04
1976-10-12	294.73
1976-10-13	299.11
1976-10-14	295.88
1976-10-15	295.68
1976-10-18	298.34
1976-10-19	298.97
1976-10-20	300.53
1976-10-21	298.34
1976-10-22	295.96
1976-10-25	295.85
1976-10-26	298.41
1976-10-27	300.40
1976-10-28	300.09
1976-10-29	303.60
1976-11-01	304.59
1976-11-03	301.83
1976-11-04	304.83
1976-11-05	300.81
1976-11-08	297.97
1976-11-09	297.74
1976-11-10	295.98
1976-11-11	297.97
1976-11-12	297.22
1976-11-15	299.34
1976-11-16	300.00
1976-11-17	301.85
1976-11-18	306.03
1976-11-19	305.67
1976-11-22	308.07
1976-11-23	306.99
1976-11-24	307.80
1976-11-26	309.91
1976-11-29	308.40
1976-11-30	307.60
1976-12-01	308.35
1976-12-02	307.63
1976-12-03	309.76
1976-12-06	313.24
1976-12-07	313.03
1976-12-08	313.92
1976-12-09	315.64
1976-12-10	316.08
1976-12-13	315.96
1976-12-14	318.10
1976-12-15	319.41
1976-12-16	318.59
1976-12-17	318.31
1976-12-20	316.62
1976-12-21	318.10
1976-12-22	319.55
1976-12-23	318.14
1976-12-27	321.05
1976-12-28	322.64
1976-12-29	321.65
1976-12-30	323.45
1976-12-31	325.49
1977-01-03	324.86
1977-01-04	321.60
1977-01-05	318.75
1977-01-06	319.66
1977-01-07	320.83
1977-01-10	321.91
1977-01-11	318.81
1977-01-12	316.36
1977-01-13	318.79
1977-01-14	318.10
1977-01-17	316.99
1977-01-18	315.82
1977-01-19	317.59
1977-01-20	315.36
1977-01-21	315.86
1977-01-24	317.04
1977-01-25	318.28
1977-01-26	315.80
1977-01-27	314.39
1977-01-28	313.92
1977-01-31	312.82
1977-02-01	313.79
1977-02-02	312.93
1977-02-03	311.27
1977-02-04	311.94
1977-02-07	311.93
1977-02-08	311.03
1977-02-09	308.04
1977-02-10	308.79
1977-02-11	306.10
1977-02-14	307.11
1977-02-15	308.42
1977-02-16	310.28
1977-02-17	309.11
1977-02-18	308.28
1977-02-22	307.56
1977-02-23	306.81
1977-02-24	305.27
1977-02-25	305.08
1977-02-28	305.85
1977-03-01	308.24
1977-03-02	307.84
1977-03-03	309.51
1977-03-04	310.84
1977-03-07	311.22
1977-03-08	310.50
1977-03-09	308.21
1977-03-10	309.17
1977-03-11	309.57
1977-03-14	311.84
1977-03-15	313.72
1977-03-16	314.82
1977-03-17	314.98
1977-03-18	314.80
1977-03-21	312.66
1977-03-22	311.72
1977-03-23	309.64
1977-03-24	307.94
1977-03-25	305.80
1977-03-28	305.00
1977-03-29	306.69
1977-03-30	303.62
1977-03-31	303.24
1977-04-01	305.46
1977-04-04	303.30
1977-04-05	303.21
1977-04-06	302.89
1977-04-07	304.05
1977-04-11	305.61
1977-04-12	309.91
1977-04-13	310.56
1977-04-14	313.71
1977-04-15	313.89
1977-04-18	313.07
1977-04-19	312.99
1977-04-20	314.59
1977-04-21	312.32
1977-04-22	309.23
1977-04-25	306.06
1977-04-26	305.67
1977-04-27	308.44
1977-04-28	309.39
1977-04-29	309.86
1977-05-02	311.30
1977-05-03	312.89
1977-05-04	315.22
1977-05-05	315.33
1977-05-06	313.75
1977-05-09	312.95
1977-05-10	314.18
1977-05-11	312.32
1977-05-12	312.26
1977-05-13	312.95
1977-05-16	314.98
1977-05-17	316.13
1977-05-18	318.41
1977-05-19	316.84
1977-05-20	315.59
1977-05-23	312.29
1977-05-24	310.72
1977-05-25	308.34
1977-05-26	309.02
1977-05-27	306.43
1977-05-31	305.64
1977-06-01	307.68
1977-06-02	307.00
1977-06-03	309.51
1977-06-06	307.37
1977-06-07	308.44
1977-06-08	310.06
1977-06-09	309.12
1977-06-10	309.80
1977-06-13	309.68
1977-06-14	312.82
1977-06-15	311.58
1977-06-16	312.40
1977-06-17	312.69
1977-06-20	313.84
1977-06-21	315.27
1977-06-22	314.60
1977-06-23	314.15
1977-06-24	315.27
1977-06-27	314.12
1977-06-28	311.72
1977-06-29	311.04
1977-06-30	312.31
1977-07-01	311.48
1977-07-05	311.84
1977-07-06	310.57
1977-07-07	311.04
1977-07-08	310.93
1977-07-11	310.61
1977-07-12	310.44
1977-07-13	310.36
1977-07-15	310.98
1977-07-18	311.95
1977-07-19	314.62
1977-07-20	315.34
1977-07-21	315.49
1977-07-22	315.88
1977-07-25	313.26
1977-07-26	311.26
1977-07-27	306.07
1977-07-28	305.70
1977-07-29	305.02
1977-08-01	305.68
1977-08-02	303.81
1977-08-03	302.76
1977-08-04	303.06
1977-08-05	303.11
1977-08-08	300.03
1977-08-09	299.57
1977-08-10	301.67
1977-08-11	298.98
1977-08-12	297.07
1977-08-15	297.15
1977-08-16	295.43
1977-08-17	294.04
1977-08-18	293.14
1977-08-19	292.23
1977-08-22	293.45
1977-08-23	293.87
1977-08-24	293.43
1977-08-25	290.63
1977-08-26	290.22
1977-08-29	293.02
1977-08-30	291.79
1977-08-31	292.07
1977-09-01	293.46
1977-09-02	295.79
1977-09-06	296.76
1977-09-07	297.58
1977-09-08	295.70
1977-09-09	292.52
1977-09-12	291.37
1977-09-13	290.99
1977-09-14	292.18
1977-09-15	292.84
1977-09-16	292.05
1977-09-19	290.28
1977-09-20	290.50
1977-09-21	287.86
1977-09-22	287.62
1977-09-23	288.04
1977-09-26	288.39
1977-09-27	287.02
1977-09-28	286.99
1977-09-29	288.75
1977-09-30	290.61
1977-10-03	291.90
1977-10-04	289.90
1977-10-05	288.74
1977-10-06	290.63
1977-10-07	290.20
1977-10-10	290.02
1977-10-11	287.93
1977-10-12	285.38
1977-10-13	282.67
1977-10-14	283.58
1977-10-17	282.33
1977-10-18	282.13
1977-10-19	279.58
1977-10-20	279.87
1977-10-21	278.26
1977-10-24	275.76
1977-10-25	274.31
1977-10-26	277.80
1977-10-27	279.36
1977-10-28	280.76
1977-10-31	279.86
1977-11-01	276.53
1977-11-02	274.54
1977-11-03	274.59
1977-11-04	277.06
1977-11-07	279.17
1977-11-08	279.45
1977-11-09	280.30
1977-11-10	285.33
1977-11-11	290.17
1977-11-14	288.39
1977-11-15	289.59
1977-11-16	288.14
1977-11-17	287.15
1977-11-18	287.78
1977-11-21	287.80
1977-11-22	289.90
1977-11-23	290.96
1977-11-25	291.45
1977-11-28	289.79
1977-11-29	285.79
1977-11-30	286.35
1977-12-01	286.31
1977-12-02	286.08
1977-12-05	285.23
1977-12-06	280.76
1977-12-07	280.80
1977-12-08	280.90
1977-12-09	282.97
1977-12-12	282.76
1977-12-13	282.54
1977-12-14	284.19
1977-12-15	283.25
1977-12-16	283.17
1977-12-19	281.08
1977-12-20	280.20
1977-12-21	282.02
1977-12-22	284.39
1977-12-23	286.61
1977-12-27	286.41
1977-12-28	286.53
1977-12-29	287.24
1977-12-30	287.17
1978-01-03	283.99
1978-01-04	282.97
1978-01-05	280.71
1978-01-06	276.61
1978-01-09	272.84
1978-01-10	271.74
1978-01-11	270.43
1978-01-12	271.46
1978-01-13	271.26
1978-01-16	270.20
1978-01-17	272.29
1978-01-18	274.69
1978-01-19	272.92
1978-01-20	272.47
1978-01-23	270.91
1978-01-24	270.75
1978-01-25	271.23
1978-01-26	268.64
1978-01-27	268.35
1978-01-30	269.97
1978-01-31	269.37
1978-02-01	271.05
1978-02-02	272.16
1978-02-03	271.44
1978-02-06	270.57
1978-02-07	273.12
1978-02-08	274.51
1978-02-09	272.93
1978-02-10	272.35
1978-02-13	270.78
1978-02-14	268.05
1978-02-15	266.39
1978-02-16	263.88
1978-02-17	263.86
1978-02-21	262.60
1978-02-22	262.68
1978-02-23	263.08
1978-02-24	265.07
1978-02-27	262.77
1978-02-28	260.88
1978-03-01	261.16
1978-03-02	261.96
1978-03-03	262.15
1978-03-06	260.66
1978-03-07	261.71
1978-03-08	263.18
1978-03-09	262.83
1978-03-10	265.38
1978-03-13	265.85
1978-03-14	267.49
1978-03-15	266.91
1978-03-16	267.82
1978-03-17	269.41
1978-03-20	271.43
1978-03-21	268.40
1978-03-22	267.06
1978-03-23	267.01
1978-03-27	266.05
1978-03-28	267.54
1978-03-29	268.16
1978-03-30	267.40
1978-03-31	267.40
1978-04-03	264.67
1978-04-04	265.68
1978-04-05	267.55
1978-04-06	268.03
1978-04-07	269.70
1978-04-10	270.73
1978-04-11	269.75
1978-04-12	268.81
1978-04-13	271.33
1978-04-14	276.61
1978-04-17	280.83
1978-04-18	278.43
1978-04-19	280.05
1978-04-20	282.44
1978-04-21	282.64
1978-04-24	285.88
1978-04-25	287.62
1978-04-26	288.22
1978-04-27	285.50
1978-04-28	288.48
1978-05-01	290.27
1978-05-02	289.08
1978-05-03	286.64
1978-05-04	285.12
1978-05-05	286.74
1978-05-08	285.22
1978-05-09	283.78
1978-05-10	283.86
1978-05-11	286.99
1978-05-12	289.34
1978-05-15	290.49
1978-05-16	292.34
1978-05-17	293.65
1978-05-18	292.12
1978-05-19	290.83
1978-05-22	293.40
1978-05-23	290.12
1978-05-24	287.49
1978-05-25	286.98
1978-05-26	286.18
1978-05-30	286.99
1978-05-31	288.38
1978-06-01	288.83
1978-06-02	290.80
1978-06-05	295.25
1978-06-06	296.51
1978-06-07	295.75
1978-06-08	295.87
1978-06-09	294.99
1978-06-12	294.10
1978-06-13	293.83
1978-06-14	293.25
1978-06-15	289.69
1978-06-16	287.07
1978-06-19	287.26
1978-06-20	284.91
1978-06-21	283.15
1978-06-22	284.24
1978-06-23	283.22
1978-06-26	279.85
1978-06-27	281.18
1978-06-28	282.31
1978-06-29	282.93
1978-06-30	282.67
1978-07-03	281.54
1978-07-05	279.18
1978-07-06	279.28
1978-07-07	281.08
1978-07-10	282.44
1978-07-11	284.18
1978-07-12	285.45
1978-07-13	285.12
1978-07-14	288.88
1978-07-17	289.31
1978-07-18	287.07
1978-07-19	290.34
1978-07-20	289.81
1978-07-21	288.60
1978-07-24	288.75
1978-07-25	291.59
1978-07-26	293.71
1978-07-27	294.82
1978-07-28	296.83
1978-07-31	299.03
1978-08-01	298.98
1978-08-02	305.29
1978-08-03	306.89
1978-08-04	307.39
1978-08-07	306.68
1978-08-08	307.71
1978-08-09	308.02
1978-08-10	305.64
1978-08-11	306.98
1978-08-14	306.33
1978-08-15	306.08
1978-08-16	308.50
1978-08-17	309.99
1978-08-18	309.01
1978-08-21	306.25
1978-08-22	307.56
1978-08-23	309.20
1978-08-24	309.81
1978-08-25	308.98
1978-08-28	305.67
1978-08-29	304.46
1978-08-30	305.22
1978-08-31	304.13
1978-09-01	306.12
1978-09-05	308.67
1978-09-06	311.75
1978-09-07	311.47
1978-09-08	315.26
1978-09-11	314.88
1978-09-12	314.36
1978-09-13	312.03
1978-09-14	307.99
1978-09-15	305.29
1978-09-18	302.41
1978-09-19	300.17
1978-09-20	298.33
1978-09-21	298.78
1978-09-22	298.75
1978-09-25	299.03
1978-09-26	301.33
1978-09-27	298.95
1978-09-28	299.20
1978-09-29	300.45
1978-10-02	301.63
