DATE	DJIA	SP500
1938-12-19	150.38	
1938-12-20	150.46	
1938-12-21	149.58	
1938-12-22	150.53	
1938-12-23	151.39	
1938-12-24	151.38	
1938-12-27	150.43	
1938-12-28	151.45	
1938-12-29	153.62	
1938-12-30	154.36	
1938-12-31	154.76	
1939-01-03	153.64	
1939-01-04	154.85	
1939-01-05	153.18	
1939-01-06	152.87	
1939-01-07	151.54	
1939-01-09	150.19	
1939-01-10	150.48	
1939-01-11	148.65	
1939-01-12	147.33	
1939-01-13	146.52	
1939-01-14	148.26	
1939-01-16	148.26	
1939-01-17	148.93	
1939-01-18	148.99	
1939-01-19	149.47	
1939-01-20	149.11	
1939-01-21	146.76	
1939-01-23	141.32	
1939-01-24	141.35	
1939-01-25	140.72	
1939-01-26	136.42	
1939-01-27	138.90	
1939-01-28	138.79	
1939-01-30	141.56	
1939-01-31	143.76	
1939-02-01	142.43	
1939-02-02	144.34	
1939-02-03	143.55	
1939-02-04	145.07	
1939-02-06	145.03	
1939-02-07	144.10	
1939-02-08	145.43	
1939-02-09	143.99	
1939-02-10	143.68	
1939-02-11	144.61	
1939-02-14	144.13	
1939-02-15	144.60	
1939-02-16	145.39	
1939-02-17	144.95	
1939-02-18	145.51	
1939-02-20	142.74	
1939-02-21	142.64	
1939-02-23	142.93	
1939-02-24	145.44	
1939-02-25	146.82	
1939-02-27	146.62	
1939-02-28	147.30	
1939-03-01	147.15	
1939-03-02	146.96	
1939-03-03	148.76	
1939-03-04	149.49	
1939-03-06	148.84	
1939-03-07	149.37	
1939-03-08	151.42	
1939-03-09	151.33	
1939-03-10	152.28	
1939-03-11	151.77	
1939-03-13	150.79	
1939-03-14	151.10	
1939-03-15	147.66	
1939-03-16	147.54	
1939-03-17	143.89	
1939-03-18	141.68	
1939-03-20	141.28	
1939-03-21	143.41	
1939-03-22	139.51	
1939-03-23	140.33	
1939-03-24	141.82	
1939-03-25	141.55	
1939-03-27	141.14	
1939-03-28	139.33	
1939-03-29	139.75	
1939-03-30	136.69	
1939-03-31	131.84	
1939-04-01	132.83	
1939-04-03	132.25	
1939-04-04	129.80	
1939-04-05	130.34	
1939-04-06	126.32	
1939-04-08	121.44	
1939-04-10	124.03	
1939-04-11	123.75	
1939-04-12	126.15	
1939-04-13	127.51	
1939-04-14	126.20	
1939-04-15	129.61	
1939-04-17	127.34	
1939-04-18	125.38	
1939-04-19	127.01	
1939-04-20	128.41	
1939-04-21	128.71	
1939-04-22	128.55	
1939-04-24	127.34	
1939-04-25	127.36	
1939-04-26	128.56	
1939-04-27	129.78	
1939-04-28	128.38	
1939-04-29	128.45	
1939-05-01	127.83	
1939-05-02	129.32	
1939-05-03	132.30	
1939-05-04	131.86	
1939-05-05	131.47	
1939-05-06	131.74	
1939-05-08	131.67	
1939-05-09	133.67	
1939-05-10	132.82	
1939-05-11	132.92	
1939-05-12	132.16	
1939-05-13	132.40	
1939-05-15	132.65	
1939-05-16	129.86	
1939-05-17	129.09	
1939-05-18	129.43	
1939-05-19	130.38	
1939-05-20	131.22	
1939-05-22	132.45	
1939-05-23	131.77	
1939-05-24	135.04	
1939-05-25	135.53	
1939-05-26	136.09	
1939-05-27	136.80	
1939-05-29	137.80	
1939-05-31	138.18	
1939-06-01	136.20	
1939-06-02	136.74	
1939-06-03	137.12	
1939-06-05	137.06	
1939-06-06	138.36	
1939-06-07	138.71	
1939-06-08	138.49	
1939-06-09	140.09	
1939-06-10	140.14	
1939-06-12	139.13	
1939-06-13	138.20	
1939-06-14	137.50	
1939-06-15	134.41	
1939-06-16	134.67	
1939-06-17	135.31	
1939-06-19	136.40	
1939-06-20	137.57	
1939-06-21	137.61	
1939-06-22	136.88	
1939-06-23	137.42	
1939-06-24	137.36	
1939-06-26	135.09	
1939-06-27	135.42	
1939-06-28	132.83	
1939-06-29	130.05	
1939-06-30	130.63	
1939-07-01	131.73	
1939-07-03	131.93	
1939-07-05	133.68	
1939-07-06	133.58	
1939-07-07	133.22	
1939-07-08	133.24	
1939-07-10	133.79	
1939-07-11	134.56	
1939-07-12	136.98	
1939-07-13	138.02	
1939-07-14	137.57	
1939-07-15	137.88	
1939-07-17	142.58	
1939-07-18	143.76	
1939-07-19	142.64	
1939-07-20	141.24	
1939-07-21	143.46	
1939-07-22	144.71	
1939-07-24	144.18	
1939-07-25	143.10	
1939-07-26	143.82	
1939-07-27	144.51	
1939-07-28	144.11	
1939-07-29	144.00	
1939-07-31	143.26	
1939-08-01	143.36	
1939-08-02	144.26	
1939-08-03	144.24	
1939-08-04	141.73	
1939-08-05	142.11	
1939-08-07	140.76	
1939-08-08	141.10	
1939-08-09	139.75	
1939-08-10	137.25	
1939-08-11	137.29	
1939-08-12	138.42	
1939-08-14	140.18	
1939-08-15	141.29	
1939-08-16	138.47	
1939-08-17	138.33	
1939-08-18	135.54	
1939-08-19	135.11	
1939-08-21	132.81	
1939-08-22	135.07	
1939-08-23	131.82	
1939-08-24	131.33	
1939-08-25	133.73	
1939-08-26	136.39	
1939-08-28	134.66	
1939-08-29	137.39	
1939-08-30	136.16	
1939-08-31	134.41	
1939-09-01	135.25	
1939-09-02	138.09	
1939-09-05	148.12	
1939-09-06	148.04	
1939-09-07	148.32	
1939-09-08	150.04	
1939-09-09	150.91	
1939-09-11	155.12	
1939-09-12	155.92	
1939-09-13	154.10	
1939-09-14	153.71	
1939-09-15	154.03	
1939-09-16	152.15	
1939-09-18	147.78	
1939-09-19	152.14	
1939-09-20	152.25	
1939-09-21	153.48	
1939-09-22	152.57	
1939-09-23	152.99	
1939-09-25	152.64	
1939-09-26	153.54	
1939-09-27	153.08	
1939-09-28	151.12	
1939-09-29	150.16	
1939-09-30	152.54	
1939-10-02	151.41	
1939-10-03	150.23	
1939-10-04	150.25	
1939-10-05	150.48	
1939-10-06	150.61	
1939-10-07	149.60	
1939-10-09	149.89	
1939-10-10	150.66	
1939-10-11	151.34	
1939-10-13	150.85	
1939-10-14	150.38	
1939-10-16	150.84	
1939-10-17	154.56	
1939-10-18	153.54	
1939-10-19	153.36	
1939-10-20	153.00	
1939-10-21	153.86	
1939-10-23	153.71	
1939-10-24	154.07	
1939-10-25	155.48	
1939-10-26	154.05	
1939-10-27	153.46	
1939-10-28	153.12	
1939-10-30	153.21	
1939-10-31	151.88	
1939-11-01	151.60	
1939-11-02	151.56	
1939-11-03	152.64	
1939-11-04	152.36	
1939-11-06	151.46	
1939-11-08	150.35	
1939-11-09	148.75	
1939-11-10	149.09	
1939-11-13	149.07	
1939-11-14	149.77	
1939-11-15	149.53	
1939-11-16	151.15	
1939-11-17	151.00	
1939-11-18	151.53	
1939-11-20	151.69	
1939-11-21	150.98	
1939-11-22	150.34	
1939-11-24	148.47	
1939-11-25	148.64	
1939-11-27	148.59	
1939-11-28	148.31	
1939-11-29	146.89	
1939-11-30	145.69	
1939-12-01	146.54	
1939-12-02	146.62	
1939-12-04	146.34	
1939-12-05	146.49	
1939-12-06	148.78	
1939-12-07	148.70	
1939-12-08	147.86	
1939-12-09	147.93	
1939-12-11	147.05	
1939-12-12	146.93	
1939-12-13	148.94	
1939-12-14	148.93	
1939-12-15	149.64	
1939-12-16	149.36	
1939-12-18	149.22	
1939-12-19	148.93	
1939-12-20	149.13	
1939-12-21	149.10	
1939-12-22	149.59	
1939-12-23	149.85	
1939-12-26	149.27	
1939-12-27	148.52	
1939-12-28	149.48	
1939-12-29	149.99	
1939-12-30	150.24	
1940-01-02	151.43	
1940-01-03	152.80	
1940-01-04	152.43	
1940-01-05	151.54	
1940-01-06	151.19	
1940-01-08	151.34	
1940-01-09	149.84	
1940-01-10	150.15	
1940-01-11	148.23	
1940-01-12	145.96	
1940-01-13	145.19	
1940-01-15	144.65	
1940-01-16	145.67	
1940-01-17	145.81	
1940-01-18	145.61	
1940-01-19	145.86	
1940-01-20	145.64	
1940-01-22	145.13	
1940-01-23	145.49	
1940-01-24	147.00	
1940-01-25	146.29	
1940-01-26	146.61	
1940-01-27	146.51	
1940-01-29	146.26	
1940-01-30	145.63	
1940-01-31	145.33	
1940-02-01	145.23	
1940-02-02	145.33	
1940-02-03	145.59	
1940-02-05	145.00	
1940-02-06	145.93	
1940-02-07	146.63	
1940-02-08	148.40	
1940-02-09	148.94	
1940-02-10	148.84	
1940-02-13	148.78	
1940-02-14	148.33	
1940-02-15	148.46	
1940-02-16	148.20	
1940-02-17	148.72	
1940-02-19	148.46	
1940-02-20	148.65	
1940-02-21	148.34	
1940-02-23	147.35	
1940-02-24	146.72	
1940-02-26	146.44	
1940-02-27	146.17	
1940-02-28	146.56	
1940-02-29	146.54	
1940-03-01	146.23	
1940-03-02	146.33	
1940-03-04	146.43	
1940-03-05	146.89	
1940-03-06	147.97	
1940-03-07	148.32	
1940-03-08	148.07	
1940-03-09	148.14	
1940-03-11	148.15	
1940-03-12	148.37	
1940-03-13	148.32	
1940-03-14	148.11	
1940-03-15	146.53	
1940-03-16	145.76	
1940-03-18	145.59	
1940-03-19	146.43	
1940-03-20	146.91	
1940-03-21	146.73	
1940-03-23	146.73	
1940-03-25	146.25	
1940-03-26	145.86	
1940-03-27	147.47	
1940-03-28	147.25	
1940-03-29	147.54	
1940-03-30	147.95	
1940-04-01	147.72	
1940-04-02	147.92	
1940-04-03	149.65	
1940-04-04	150.41	
1940-04-05	150.36	
1940-04-06	151.10	
1940-04-08	151.29	
1940-04-09	150.31	
1940-04-10	149.59	
1940-04-11	149.98	
1940-04-12	149.20	
1940-04-13	149.66	
1940-04-15	149.72	
1940-04-16	148.18	
1940-04-17	148.35	
1940-04-18	147.15	
1940-04-19	146.80	
1940-04-20	147.67	
1940-04-22	148.01	
1940-04-23	148.93	
1940-04-24	148.45	
1940-04-25	148.56	
1940-04-26	147.73	
1940-04-27	148.12	
1940-04-29	148.41	
1940-04-30	148.43	
1940-05-01	147.13	
1940-05-02	147.76	
1940-05-03	147.65	
1940-05-04	147.55	
1940-05-06	147.33	
1940-05-07	147.74	
1940-05-08	147.96	
1940-05-09	148.17	
1940-05-10	144.77	
1940-05-11	144.85	
1940-05-13	137.63	
1940-05-14	128.27	
1940-05-15	129.08	
1940-05-16	130.43	
1940-05-17	124.20	
1940-05-18	122.43	
1940-05-20	122.43	
1940-05-21	114.13	
1940-05-22	114.75	
1940-05-23	114.71	
1940-05-24	113.94	
1940-05-25	114.75	
1940-05-27	116.35	
1940-05-28	114.26	
1940-05-29	115.24	
1940-05-31	116.22	
1940-06-01	115.67	
1940-06-03	114.73	
1940-06-04	115.79	
1940-06-05	113.25	
1940-06-06	114.48	
1940-06-07	115.67	
1940-06-08	115.36	
1940-06-10	111.84	
1940-06-11	115.97	
1940-06-12	121.46	
1940-06-13	119.91	
1940-06-14	122.27	
1940-06-15	123.36	
1940-06-17	122.80	
1940-06-18	123.21	
1940-06-19	123.86	
1940-06-20	122.35	
1940-06-21	122.61	
1940-06-22	122.83	
1940-06-24	123.76	
1940-06-25	121.05	
1940-06-26	119.73	
1940-06-27	120.69	
1940-06-28	122.06	
1940-06-29	121.87	
1940-07-01	121.12	
1940-07-02	120.96	
1940-07-03	120.96	
1940-07-05	121.51	
1940-07-06	121.59	
1940-07-08	121.63	
1940-07-09	121.60	
1940-07-10	121.49	
1940-07-11	121.58	
1940-07-12	121.63	
1940-07-13	121.48	
1940-07-15	121.72	
1940-07-16	123.12	
1940-07-17	122.82	
1940-07-18	123.00	
1940-07-19	122.18	
1940-07-20	121.87	
1940-07-22	122.06	
1940-07-23	122.23	
1940-07-24	121.64	
1940-07-25	121.93	
1940-07-26	122.05	
1940-07-27	122.45	
1940-07-29	123.15	
1940-07-30	125.97	
1940-07-31	126.14	
1940-08-01	126.13	
1940-08-02	126.37	
1940-08-03	126.36	
1940-08-05	126.44	
1940-08-06	125.27	
1940-08-07	125.12	
1940-08-08	125.13	
1940-08-09	126.40	
1940-08-10	126.99	
1940-08-12	127.26	
1940-08-13	122.98	
1940-08-14	122.25	
1940-08-15	123.04	
1940-08-16	121.28	
1940-08-17	121.98	
1940-08-19	122.06	
1940-08-20	123.17	
1940-08-21	125.07	
1940-08-22	126.46	
1940-08-23	125.34	
1940-08-24	125.48	
1940-08-26	125.71	
1940-08-27	125.33	
1940-08-28	126.87	
1940-08-29	126.87	
1940-08-30	128.88	
1940-08-31	129.42	
1940-09-03	129.74	
1940-09-04	132.16	
1940-09-05	134.10	
1940-09-06	133.12	
1940-09-07	132.78	
1940-09-09	129.73	
1940-09-10	129.61	
1940-09-11	129.36	
1940-09-12	127.87	
1940-09-13	127.74	
1940-09-14	128.38	
1940-09-16	129.44	
1940-09-17	130.43	
1940-09-18	131.28	
1940-09-19	131.34	
1940-09-20	131.61	
1940-09-21	132.45	
1940-09-23	135.10	
1940-09-24	134.44	
1940-09-25	134.15	
1940-09-26	133.50	
1940-09-27	131.76	
1940-09-28	132.32	
1940-09-30	132.64	
1940-10-01	134.33	
1940-10-02	134.97	
1940-10-03	135.09	
1940-10-04	133.79	
1940-10-05	133.90	
1940-10-07	133.51	
1940-10-08	131.31	
1940-10-09	130.54	
1940-10-10	130.39	
1940-10-11	131.04	
1940-10-14	130.73	
1940-10-15	131.48	
1940-10-16	131.97	
1940-10-17	132.49	
1940-10-18	132.45	
1940-10-19	132.18	
1940-10-21	131.37	
1940-10-22	131.98	
1940-10-23	132.40	
1940-10-24	131.36	
1940-10-25	131.16	
1940-10-26	132.26	
1940-10-28	131.77	
1940-10-29	132.19	
1940-10-30	132.98	
1940-10-31	134.61	
1940-11-01	134.41	
1940-11-02	134.85	
1940-11-04	135.21	
1940-11-06	131.98	
1940-11-07	137.75	
1940-11-08	136.64	
1940-11-09	138.12	
1940-11-12	137.41	
1940-11-13	136.61	
1940-11-14	136.97	
1940-11-15	135.59	
1940-11-16	134.73	
1940-11-18	134.74	
1940-11-19	134.48	
1940-11-20	132.22	
1940-11-22	131.74	
1940-11-23	131.47	
1940-11-25	131.96	
1940-11-26	131.94	
1940-11-27	129.78	
1940-11-28	130.14	
1940-11-29	130.03	
1940-11-30	131.00	
1940-12-02	130.93	
1940-12-03	130.78	
1940-12-04	130.75	
1940-12-05	129.96	
1940-12-06	130.33	
1940-12-07	131.29	
1940-12-09	131.46	
1940-12-10	131.37	
1940-12-11	131.76	
1940-12-12	132.14	
1940-12-13	132.35	
1940-12-14	132.31	
1940-12-16	131.07	
1940-12-17	130.53	
1940-12-18	129.42	
1940-12-19	128.84	
1940-12-20	128.87	
1940-12-21	128.89	
1940-12-23	128.41	
1940-12-24	128.89	
1940-12-26	129.02	
1940-12-27	129.51	
1940-12-28	130.11	
1940-12-30	131.04	
1940-12-31	131.13	
1941-01-02	130.57	
1941-01-03	132.01	
1941-01-04	132.40	
1941-01-06	132.83	
1941-01-07	133.02	
1941-01-08	133.02	
1941-01-09	133.39	
1941-01-10	133.59	
1941-01-11	133.49	
1941-01-13	133.25	
1941-01-14	132.44	
1941-01-15	131.51	
1941-01-16	129.93	
1941-01-17	129.54	
1941-01-18	129.75	
1941-01-20	129.24	
1941-01-21	128.20	
1941-01-22	128.65	
1941-01-23	128.34	
1941-01-24	128.52	
1941-01-25	128.96	
1941-01-27	129.03	
1941-01-28	128.60	
1941-01-29	126.00	
1941-01-30	124.05	
1941-01-31	124.13	
1941-02-01	123.28	
1941-02-03	122.67	
1941-02-04	122.63	
1941-02-05	124.14	
1941-02-06	124.76	
1941-02-07	124.30	
1941-02-08	124.71	
1941-02-10	124.19	
1941-02-11	122.61	
1941-02-13	121.10	
1941-02-14	117.66	
1941-02-15	118.55	
1941-02-17	119.18	
1941-02-18	118.98	
1941-02-19	117.94	
1941-02-20	119.99	
1941-02-21	120.24	
1941-02-24	121.49	
1941-02-25	122.40	
1941-02-26	122.39	
1941-02-27	121.87	
1941-02-28	121.97	
1941-03-01	121.86	
1941-03-03	120.88	
1941-03-04	121.16	
1941-03-05	120.30	
1941-03-06	121.63	
1941-03-07	121.59	
1941-03-08	121.47	
1941-03-10	123.64	
1941-03-11	123.27	
1941-03-12	123.19	
1941-03-13	122.56	
1941-03-14	122.75	
1941-03-15	123.40	
1941-03-17	123.46	
1941-03-18	123.92	
1941-03-19	123.55	
1941-03-20	123.60	
1941-03-21	122.47	
1941-03-22	121.92	
1941-03-24	122.39	
1941-03-25	122.78	
1941-03-26	122.70	
1941-03-27	123.33	
1941-03-28	122.68	
1941-03-29	122.37	
1941-03-31	122.72	
1941-04-01	123.26	
1941-04-02	123.43	
1941-04-03	124.65	
1941-04-04	124.64	
1941-04-05	124.32	
1941-04-07	123.64	
1941-04-08	121.21	
1941-04-09	119.85	
1941-04-10	119.66	
1941-04-12	118.60	
1941-04-14	118.89	
1941-04-15	118.59	
1941-04-16	118.60	
1941-04-17	118.16	
1941-04-18	116.28	
1941-04-19	116.15	
1941-04-21	116.06	
1941-04-22	115.78	
1941-04-23	116.59	
1941-04-24	117.35	
1941-04-25	116.58	
1941-04-26	116.43	
1941-04-28	116.63	
1941-04-29	116.73	
1941-04-30	115.54	
1941-05-01	115.30	
1941-05-02	115.72	
1941-05-03	115.55	
1941-05-05	115.84	
1941-05-06	117.10	
1941-05-07	116.87	
1941-05-08	116.34	
1941-05-09	116.46	
1941-05-10	117.54	
1941-05-12	117.14	
1941-05-13	117.21	
1941-05-14	117.01	
1941-05-15	115.73	
1941-05-16	115.86	
1941-05-17	116.11	
1941-05-19	116.15	
1941-05-20	117.65	
1941-05-21	117.82	
1941-05-22	116.81	
1941-05-23	116.73	
1941-05-24	116.64	
1941-05-26	115.73	
1941-05-27	115.95	
1941-05-28	116.16	
1941-05-29	116.23	
1941-05-31	115.76	
1941-06-02	116.18	
1941-06-03	117.38	
1941-06-04	117.68	
1941-06-05	118.13	
1941-06-06	118.00	
1941-06-07	118.89	
1941-06-09	120.16	
1941-06-10	121.89	
1941-06-11	122.18	
1941-06-12	122.98	
1941-06-13	122.31	
1941-06-14	122.04	
1941-06-16	121.95	
1941-06-17	123.12	
1941-06-18	123.50	
1941-06-19	123.48	
1941-06-20	122.19	
1941-06-21	122.51	
1941-06-23	123.97	
1941-06-24	123.24	
1941-06-25	123.52	
1941-06-26	123.96	
1941-06-27	123.46	
1941-06-28	123.40	
1941-06-30	123.14	
1941-07-01	122.85	
1941-07-02	123.58	
1941-07-03	124.04	
1941-07-05	124.18	
1941-07-07	126.16	
1941-07-08	127.64	
1941-07-09	127.63	
1941-07-10	127.78	
1941-07-11	127.90	
1941-07-12	127.80	
1941-07-14	127.89	
1941-07-15	128.19	
1941-07-16	127.83	
1941-07-17	127.14	
1941-07-18	127.69	
1941-07-19	127.98	
1941-07-21	129.51	
1941-07-22	129.58	
1941-07-23	129.16	
1941-07-24	128.59	
1941-07-25	128.06	
1941-07-26	128.70	
1941-07-28	130.06	
1941-07-29	129.19	
1941-07-30	128.95	
1941-07-31	128.79	
1941-08-01	128.22	
1941-08-02	128.21	
1941-08-04	128.17	
1941-08-05	128.14	
1941-08-06	128.10	
1941-08-07	128.09	
1941-08-08	127.48	
1941-08-09	126.40	
1941-08-11	126.01	
1941-08-12	125.81	
1941-08-13	125.65	
1941-08-14	125.96	
1941-08-15	124.90	
1941-08-16	125.05	
1941-08-18	125.62	
1941-08-19	125.57	
1941-08-20	126.01	
1941-08-21	125.99	
1941-08-22	125.84	
1941-08-23	125.91	
1941-08-25	125.86	
1941-08-26	126.56	
1941-08-27	127.08	
1941-08-28	127.77	
1941-08-29	127.43	
1941-08-30	127.70	
1941-09-02	128.31	
1941-09-03	127.91	
1941-09-04	127.51	
1941-09-05	127.17	
1941-09-06	127.26	
1941-09-08	127.51	
1941-09-09	127.43	
1941-09-10	126.53	
1941-09-11	127.15	
1941-09-12	127.18	
1941-09-13	127.28	
1941-09-15	127.20	
1941-09-16	127.43	
1941-09-17	129.32	
1941-09-18	128.77	
1941-09-19	127.95	
1941-09-20	127.54	
1941-09-22	127.64	
1941-09-23	128.03	
1941-09-24	127.54	
1941-09-25	126.38	
1941-09-26	125.81	
1941-09-27	126.03	
1941-09-29	126.05	
1941-09-30	126.82	
1941-10-01	126.85	
1941-10-02	126.15	
1941-10-03	126.06	
1941-10-04	126.10	
1941-10-06	125.83	
1941-10-07	124.42	
1941-10-08	124.13	
1941-10-09	122.53	
1941-10-10	122.46	
1941-10-11	122.63	
1941-10-14	121.82	
1941-10-15	120.52	
1941-10-16	118.52	
1941-10-17	119.15	
1941-10-18	120.10	
1941-10-20	120.13	
1941-10-21	121.07	
1941-10-22	120.56	
1941-10-23	120.47	
1941-10-24	121.18	
1941-10-25	120.73	
1941-10-27	119.43	
1941-10-28	119.60	
1941-10-29	119.37	
1941-10-30	119.18	
1941-10-31	117.82	
1941-11-01	118.11	
1941-11-03	118.87	
1941-11-05	119.85	
1941-11-06	118.84	
1941-11-07	118.33	
1941-11-08	118.26	
1941-11-10	117.45	
1941-11-12	115.44	
1941-11-13	115.67	
1941-11-14	116.81	
1941-11-15	116.72	
1941-11-17	116.20	
1941-11-18	115.87	
1941-11-19	116.68	
1941-11-21	117.05	
1941-11-22	117.04	
1941-11-24	117.30	
1941-11-25	116.96	
1941-11-26	115.93	
1941-11-27	115.64	
1941-11-28	114.66	
1941-11-29	114.23	
1941-12-01	113.59	
1941-12-02	115.57	
1941-12-03	116.65	
1941-12-04	116.60	
1941-12-05	115.90	
1941-12-06	116.60	
1941-12-08	112.52	
1941-12-09	109.27	
1941-12-10	109.01	
1941-12-11	110.91	
1941-12-12	110.58	
1941-12-13	110.73	
1941-12-15	111.15	
1941-12-16	110.86	
1941-12-17	109.36	
1941-12-18	108.21	
1941-12-19	108.28	
1941-12-20	107.81	
1941-12-22	106.59	
1941-12-23	106.34	
1941-12-24	106.67	
1941-12-26	106.95	
1941-12-27	107.54	
1941-12-29	107.56	
1941-12-30	111.32	
1941-12-31	110.96	
1942-01-02	112.77	
1942-01-03	113.75	
1942-01-05	114.22	
1942-01-06	113.99	
1942-01-07	113.10	
1942-01-08	111.55	
1942-01-09	111.02	
1942-01-10	110.54	
1942-01-12	110.65	
1942-01-13	112.44	
1942-01-14	112.59	
1942-01-15	112.59	
1942-01-16	111.25	
1942-01-17	110.68	
1942-01-19	110.81	
1942-01-20	110.45	
1942-01-21	109.06	
1942-01-22	108.94	
1942-01-23	109.12	
1942-01-24	109.42	
1942-01-26	110.67	
1942-01-27	110.68	
1942-01-28	110.15	
1942-01-29	109.90	
1942-01-30	109.41	
1942-01-31	109.11	
1942-02-02	109.47	
1942-02-03	109.99	
1942-02-04	110.80	
1942-02-05	110.44	
1942-02-06	109.47	
1942-02-07	109.56	
1942-02-09	108.12	
1942-02-10	106.75	
1942-02-11	106.51	
1942-02-13	106.73	
1942-02-14	107.30	
1942-02-16	107.31	
1942-02-17	105.40	
1942-02-18	105.35	
1942-02-19	105.57	
1942-02-20	105.10	
1942-02-21	105.38	
1942-02-24	106.00	
1942-02-25	105.64	
1942-02-26	105.88	
1942-02-27	106.58	
1942-02-28	106.79	
1942-03-02	105.75	
1942-03-03	106.97	
1942-03-04	105.99	
1942-03-05	104.55	
1942-03-06	102.10	
1942-03-07	102.31	
1942-03-09	102.09	
1942-03-10	101.49	
1942-03-11	99.21	
1942-03-12	99.23	
1942-03-13	99.73	
1942-03-14	99.64	
1942-03-16	100.68	
1942-03-17	102.54	
1942-03-18	101.64	
1942-03-19	101.25	
1942-03-20	100.75	
1942-03-21	100.82	
1942-03-23	101.20	
1942-03-24	102.09	
1942-03-25	101.48	
1942-03-26	101.05	
1942-03-27	100.00	
1942-03-28	100.00	
1942-03-30	100.04	
1942-03-31	99.53	
1942-04-01	99.95	
1942-04-02	100.89	
1942-04-04	101.11	
1942-04-06	102.50	
1942-04-07	101.89	
1942-04-08	101.23	
1942-04-09	99.69	
1942-04-10	99.74	
1942-04-11	99.45	
1942-04-13	99.44	
1942-04-14	97.89	
1942-04-15	98.06	
1942-04-16	97.87	
1942-04-17	96.05	
1942-04-18	96.92	
1942-04-20	97.25	
1942-04-21	97.51	
1942-04-22	97.20	
1942-04-23	94.98	
1942-04-24	94.13	
1942-04-25	94.31	
1942-04-27	93.89	
1942-04-28	92.92	
1942-04-29	94.65	
1942-04-30	95.35	
1942-05-01	95.83	
1942-05-02	96.44	
1942-05-04	96.70	
1942-05-05	97.29	
1942-05-06	96.71	
1942-05-07	97.77	
1942-05-08	97.91	
1942-05-09	98.70	
1942-05-11	99.20	
1942-05-12	98.56	
1942-05-13	97.21	
1942-05-14	97.13	
1942-05-15	97.98	
1942-05-16	98.63	
1942-05-18	98.65	
1942-05-19	97.96	
1942-05-20	98.13	
1942-05-21	99.72	
1942-05-22	99.18	
1942-05-23	99.25	
1942-05-25	99.18	
1942-05-26	99.41	
1942-05-27	101.09	
1942-05-28	100.99	
1942-05-29	100.88	
1942-06-01	101.37	
1942-06-02	101.30	
1942-06-03	102.15	
1942-06-04	103.61	
1942-06-05	104.41	
1942-06-06	104.52	
1942-06-08	105.55	
1942-06-09	105.09	
1942-06-10	104.19	
1942-06-11	104.49	
1942-06-12	103.77	
1942-06-13	104.08	
1942-06-15	104.41	
1942-06-16	104.51	
1942-06-17	106.29	
1942-06-18	105.70	
1942-06-19	104.77	
1942-06-20	104.42	
1942-06-22	102.77	
1942-06-23	103.03	
1942-06-24	102.67	
1942-06-25	102.71	
1942-06-26	102.54	
1942-06-27	102.67	
1942-06-29	103.17	
1942-06-30	103.34	
1942-07-01	102.69	
1942-07-02	103.73	
1942-07-03	104.49	
1942-07-06	106.10	
1942-07-07	105.76	
1942-07-08	107.94	
1942-07-09	108.75	
1942-07-10	108.66	
1942-07-11	108.70	
1942-07-13	108.22	
1942-07-14	108.72	
1942-07-15	108.89	
1942-07-16	108.91	
1942-07-17	107.82	
1942-07-18	107.69	
1942-07-20	107.98	
1942-07-21	108.36	
1942-07-22	108.03	
1942-07-23	106.65	
1942-07-24	106.37	
1942-07-25	106.53	
1942-07-27	106.66	
1942-07-28	106.48	
1942-07-29	105.44	
1942-07-30	105.24	
